what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem.proxy,2.0.400.v201101101900,"org.eclipse.jem.proxy",1342207870016
error,log,,,"Error initializing facelet registry entry",1342207871768
error,log,,,"Error initializing facelet registry entry",1342207871771
error,log,,,"Error initializing facelet registry entry",1342207871774
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207881084
started,bundle,org.jboss.tools.jst.web.ui,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.web.ui",1342207886536
started,bundle,org.jboss.tools.jsf.ui,3.3.0.v20120611-2148-H115-Final,"org.jboss.tools.jsf.ui",1342207886621
started,bundle,org.jboss.tools.common.gef,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.gef",1342207886665
started,bundle,org.jboss.tools.jst.web.tiles.ui,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.web.tiles.ui",1342207886688
started,bundle,org.jboss.tools.seam.ui.pages,3.3.0.v20120612-1916-H130-Final,"org.jboss.tools.seam.ui.pages",1342207886704
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1342207887044
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1342207887237
opened,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1342207887260
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1342207887338
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207895500
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1342207898751
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342207900838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207904660
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207911580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207924958
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207928579
opened,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207930511
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207930795
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207930830
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207936596
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342207936720
closed,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207936727
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207938761
opened,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207938915
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207939148
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207939192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207942897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207951172
opened,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207951495
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207951631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1342207951642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207951649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207951657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207953817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207958339
closed,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207960259
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342207966404
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342207967799
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342207968230
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342207968410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207969165
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342207970696
closed,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207970701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207970807
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207971613
opened,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207971751
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207971973
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207972015
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342207984230
closed,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1342207984367
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342207985175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342208000960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342208006762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208007951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208008430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208009816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208017448
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1342208025256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208025401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208025812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208026376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208026797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208027041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208048458
activated,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342208053135
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342208053135
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342208054041
closed,editor,org.jboss.tools.common.model.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1342208054046
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342208055044
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342208055071
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342208057050
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1342208057050
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342208058829
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342208058830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208060984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1342208062152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208062191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208068780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208170317
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208179738
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208179957
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342208180061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208215102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208223563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208231255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208232609
started,bundle,org.jboss.tools.common.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.ui",1342208237110
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1342208237136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208237358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208253479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208261500
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1342208266372
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1342208266375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1342208323132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208323159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208329079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1342208346859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208346888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208355625
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1342208362831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1342208368310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208368336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208373406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1342208378230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208378249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208384039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1342208401437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208401463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208411552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208448645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342208450828
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208454593
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208454898
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342208455000
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1342208455156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208456586
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1342208461852
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1342208462935
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1342208463181
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1342208465350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342208471851
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342208474688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208476610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342208478440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208478466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208478979
started,bundle,org.jboss.tools.seam.text.ext,3.3.0.v20120612-1916-H130-Final,"org.jboss.tools.seam.text.ext",1342208479710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342208483078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342208528504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208529415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208535237
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342208536518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342208537388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208540759
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208543447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342208543839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342208543892
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208546262
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208546496
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342208546538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342208547770
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1342208548643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342208553778
started,bundle,org.jboss.tools.ws.jaxrs.core,1.2.2.v20120611-1829-H137-Final,"org.jboss.tools.ws.jaxrs.core",1342208562896
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1342208562964
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1342208563002
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1342208563073
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1342208563249
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1342208563253
started,bundle,org.jboss.tools.common.el.ui,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.el.ui",1342208563296
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1342208563790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342208563936
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1342208566463
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1342208569943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342208572182
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1342208573677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342208576835
